MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
11.597578105316202,11.597578105316202,0.2487731481481481,0.2487731481481481,0.560560200850737,34.5,218.33999999999997,196.16399999999996,218.167065324,88,0,0.15546386483883198,-0.2948546017953305,0.2948546017953305,0.15546386483883198,1.375,2.0625,2.6875,16.137684358152505,9.590714785643877,2.4135137869742476,-2.4476912394002475,2.5124558348499684,-2.359882718580161,5.915829202106143,-0.11666489683017682,2.189141984704044,2.3776126773818467,382.2391320875848,11.922285251880869,10.891375953589305,10.891375953589305,7.431376103121778,6.323515061636229,6.323515061636229,5.938857552276988,5.938857552276988,4.647658055777095,4.647658055777095,3.1511419866507113,3.1511419866507113,-0.8500000000000001,3511.3837434652864,11.63001993693029,3.868405274120684,1.7664902438525012,98.61909435799885,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.566787989589045,50.51885589055132,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,11.332896515558172,53.378235290466534,0.0,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.332896515558172,53.378235290466534,22.795333697041684,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.41499046939678,11.701150992526333,25.683286491704038,11.146209060138535,5.573104530069267,6.076020106833881,27.694948798762496,0.0,0.0,0.0,11.597578105316202,0.0,4.740878684807257,0.8289583333333337,0.0,6.073689058956916,9.008895817586295,0.0,0.6666666666666666,16,0,1,2,0,2,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,2.811851903884365,2,4.048300000000003,67.20300000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.550934114386497,11.550934114386497,0.30606481481481485,0.30606481481481485,0.5605602008507369,34.5,218.33999999999995,196.16399999999996,218.167065324,88,0,0.15545359091960587,-0.29485478910806895,0.29485478910806895,0.15545359091960587,1.4375,2.125,2.625,16.137682104048707,9.645183929152104,2.4455301759406374,-2.388326639039625,2.5451164478003347,-2.3228249477793255,5.914638928178281,-0.11659433954269423,2.601971605943771,2.3650704046741664,382.2391320875848,11.922285251880869,10.891375953589305,10.891375953589305,7.454031472440814,6.323515061636228,6.323515061636228,5.835304161683714,5.835304161683714,4.722372678457766,4.722372678457766,3.4454394729522115,3.4454394729522115,-0.8500000000000001,4496.206935070836,11.63001993693029,3.868405274120684,1.664550182319412,98.61909435799886,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.643050789898425,57.44259309024196,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,11.332896515558172,53.378235290466534,0.0,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.332896515558172,53.378235290466534,22.795333697041684,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,17.116141461923114,6.4208216229260096,30.408673928916564,5.573104530069267,6.076020106833881,27.694948798762496,0.0,0.0,0.0,11.550934114386497,0.0,4.732198129251701,0.8362268518518516,0.0,6.295402494331065,8.835238410178887,0.0,0.6666666666666666,16,0,1,2,0,2,0,0,0,0,2,0,1,0,1,0,0,1,0,1,1,0,2.811851903884365,2,4.048300000000003,67.20300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.260433437263794,9.260433437263794,0.2349622071050641,0.2349622071050641,0.6656061449216971,37.75,220.35599999999997,196.16399999999996,220.182715388,90,0,0.06411924600173483,-0.39202476616477155,0.39202476616477155,0.06411924600173483,1.5,2.25,2.9375,16.2504288613315,9.592564794785508,2.3944340319570285,-2.454221422954847,2.518363043892715,-2.3372060064007187,5.295116469362587,0.2020309101564049,2.288130810558322,2.293624786795581,337.3441142708954,11.759148545064338,10.844554820998496,10.844554820998496,7.57553405546521,6.5551918382901855,6.5551918382901855,5.8440013803404405,5.8440013803404405,4.929102890107612,4.929102890107612,3.344467800252276,3.344467800252276,-0.56,4450.414426535936,11.91181818719993,4.366800260365744,1.8599766488862433,99.25180601015111,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.069703566353667,55.933846359948106,0.0,6.606881964512918,5.106527394840706,0.0,0.0,0.0,11.332896515558172,52.87531971370191,6.606881964512918,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,11.332896515558172,52.87531971370191,22.795333697041684,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,6.606881964512918,5.41499046939678,5.917906046161393,43.25031717476858,5.573104530069267,0.0,26.847231705905752,0.0,0.0,0.0,0.0,9.260433437263794,4.775104875283447,0.7863822751322749,0.0,8.626066232048375,7.135346513605441,0.0,0.7333333333333333,16,1,1,2,0,2,0,0,0,0,2,0,1,1,1,0,1,1,0,1,0,0,3.2510331725808785,2,3.8417000000000034,68.22480000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.349599237843286,11.349599237843286,0.18021725665574828,-0.1802172566557485,0.6331610373197498,22.105263157894736,270.3689999999999,244.16099999999994,270.183109312,110,0,0.30540293347555164,-0.46204395761601547,0.46204395761601547,0.30540293347555164,0.5263157894736842,0.8421052631578947,1.2105263157894737,16.57389769505904,10.057461779617595,2.0566613386560486,-2.0579175285711373,2.117473880920224,-2.1322756243550716,5.69633991482081,-0.1519519665146149,2.3998725169572332,2.216244891666003,236.8711889381276,13.76130225617747,11.825381317280574,11.825381317280574,9.287693700234705,7.6009536313038994,7.6009536313038994,5.1229208762544305,5.1229208762544305,3.3712344350520915,3.3712344350520915,2.2314538029327498,2.2314538029327498,-1.06,17967.845534458804,15.99574136008919,10.825294801153714,9.50964474164721,115.39274413495416,9.473725907600098,13.213763929025836,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,44.94575136048208,12.841643245852019,12.841643245852019,0.0,19.06280027574374,11.938610575903699,0.0,0.0,0.0,70.62903785218613,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929533,19.06280027574374,0.0,70.62903785218613,0.0,0.0,0.0,0.0,52.6,0.0,9.589074368143644,0.0,25.152374504929533,12.841643245852019,25.683286491704038,32.10410811463005,0.0,0.0,0.0,9.473725907600098,9.999252960443435,0.0,22.699198475686572,0.0,0.0,-0.3604345133114968,0.0,11.125131225329635,0.3701851851851852,0.0,0.8666666666666667,19,0,4,0,1,1,0,0,0,0,0,0,4,0,4,1,0,0,1,1,0,0,9.11361135715647,1,3.377500000000002,72.70500000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.126739890400605,6.126739890400605,0.20701388888888883,0.20701388888888883,0.6051886198660829,52.94117647058823,236.39899999999994,208.17499999999995,236.21401551600002,98,0,0.06883409897038813,-0.37496498330348593,0.37496498330348593,0.06883409897038813,0.8823529411764706,1.6470588235294117,2.411764705882353,16.50593039307801,9.455058819291898,2.5968346204637283,-2.5984323884418505,2.64203510647018,-2.554197207252244,5.08984545070275,-0.1469288261391876,2.5950009445628437,1.9773447987737445,317.4868683012557,12.311554787871634,12.012696297148949,12.012696297148949,7.885410681680074,7.524656570913544,7.524656570913544,7.941602413503427,7.941602413503427,6.576834692740902,6.576834692740902,5.823960415565207,5.823960415565207,-0.04,8304.0030226011,12.017522832879347,3.4968945224083297,1.5386899545345174,106.30943451269786,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19203322199788,61.69363834543702,6.606881964512918,5.601050810983688,4.736862953800049,0.0,0.0,0.0,22.665793031116344,71.82092934730225,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207932775496605,4.736862953800049,22.665793031116344,66.21987853631856,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,5.601050810983688,10.82998093879356,18.442694056835705,38.524929737556064,0.0,0.0,27.694948798762496,4.736862953800049,6.126739890400605,0.0,0.0,0.0,1.3063888888888886,1.733194444444444,0.0,8.270113851095994,10.980229591836736,0.0,1.0,17,0,1,2,1,3,0,0,0,0,4,0,1,0,1,1,0,2,1,3,0,0,2.472000574541931,3,4.408000000000004,70.92700000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.296666666666667,11.296666666666667,0.13555555555555587,-0.39053240740740724,0.663594769689398,58.6875,222.37199999999996,196.16399999999996,222.198365452,92,0,0.07566641539451861,-0.3887427222905962,0.3887427222905962,0.07566641539451861,1.0625,1.75,2.4375,16.289340649442483,9.353932878540473,2.692010274317408,-2.7126179488052187,2.70903164633758,-2.709825700011,5.189462942011261,-0.29066343455865845,2.2161638680745885,2.1292894147623307,321.3966410658722,11.767584713501616,11.214798309001575,11.214798309001575,7.328133814754586,7.051740612504564,7.051740612504564,7.593181751983408,7.593181751983408,7.048700399607814,7.048700399607814,5.6923226370626505,5.6923226370626505,-0.04,4175.252727452525,11.073461738781058,2.854229488988896,0.9394000132051198,99.62518092099036,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,60.687807191907794,0.0,5.601050810983688,5.106527394840706,0.0,0.0,0.0,28.583699077277736,65.40010772437624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,28.583699077277736,59.79905691339255,0.0,0.0,0.0,0.0,20.23,5.601050810983688,5.106527394840706,0.0,10.82998093879356,0.0,24.17453976141019,25.683286491704038,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,11.296666666666667,-0.05763888888888835,2.3558101851851845,0.0,6.228356481481481,9.426805555555555,0.0,1.0,16,1,1,4,0,4,0,0,0,0,5,4,1,1,1,0,0,4,0,4,0,0,1.975387565001197,4,3.6098000000000026,66.06680000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3015192743764175,4.3015192743764175,0.5676851851851852,0.5676851851851852,0.5005620426274199,38.86666666666667,204.35699999999997,180.16499999999996,204.187800768,84,0,-0.016706033821385385,-0.09955909441515004,0.09955909441515004,0.016706033821385385,1.3333333333333333,2.066666666666667,2.7333333333333334,14.513946025347977,9.520157743236192,2.467345625559585,-2.526257126099936,2.560105564172242,-2.440141859930286,5.1575415630176416,0.003843859964763076,2.1791894970021186,2.119623126378003,293.1601712439863,11.05204176387779,10.474691494688164,10.474691494688164,7.00483718255332,6.338317170882457,6.338317170882457,6.191766860733704,6.191766860733704,4.567793078430631,4.567793078430631,3.439935620344929,3.439935620344929,-0.52,1956.9121683079024,10.980103492712109,3.8082274377555727,2.044177999849034,94.45757225795509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64863924995216,56.27864787604023,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,52.87531971370191,0.0,23.801164850570913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,52.87531971370191,23.801164850570913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,11.835812092322787,37.67721264469931,5.573104530069267,0.0,33.42616738950425,0.0,0.0,0.0,0.0,0.0,3.6754861111111117,1.7275462962962957,0.0,8.901077569916856,11.445890022675737,0.0,0.7333333333333333,15,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2.7876487593561365,2,4.7252000000000045,66.74300000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.788712049634668,11.788712049634668,0.15493055555555557,0.15493055555555557,0.6616827347493545,23.842105263157894,258.405,232.19699999999995,258.198365452,104,0,0.15957604064149758,-0.2945011154165519,0.2945011154165519,0.15957604064149758,1.1578947368421053,1.736842105263158,2.263157894736842,16.137447324312674,9.575838727390417,2.4177335016022967,-2.465220113365077,2.491035573721134,-2.4011353217542175,5.9554688688847035,0.10119134798487847,2.249821219071846,2.7546318164475485,534.866419318812,14.585421958697399,13.34740587921929,13.34740587921929,8.570221323455531,7.236651768452759,7.236651768452759,7.479642486612125,7.479642486612125,5.215621393383314,5.215621393383314,3.576286999479063,3.576286999479063,-1.11,10245.685831653185,14.302294745904305,4.1934204183182615,2.134019209104134,116.9663994387708,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,40.68505306691473,59.7729045508148,5.563451491696996,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.917906046161393,65.71696295955394,0.0,34.386540103711205,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,10.82998093879356,12.841643245852017,75.01158797192956,12.13273413692322,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,16.6132258851585,5.917906046161393,11.126902983393991,17.54772460632,6.923737199690624,0.0,53.67515733506696,0.0,0.0,0.0,11.788712049634668,0.0,5.13811366213152,0.824172335600907,4.406851851851851,1.1740136054421768,15.334803162005542,0.0,0.6111111111111112,19,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,3.1566070955937424,2,4.792620000000005,81.01650000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.097645502645502,9.097645502645502,0.06347222222222237,-0.06347222222222237,0.5584877407795681,20.8,473.869,455.725,469.80911359600003,92,0,0.056947982918523835,-0.3951600462543051,0.3951600462543051,0.056947982918523835,1.0666666666666667,1.5333333333333334,1.8666666666666667,79.92204359273867,9.968586802487224,2.317137586290704,-2.304485857146962,2.3690450483645837,-2.335967905080873,9.125870470678828,0.27794398940057047,2.1073718842193316,4.151221114337508,188.35163473763518,12.276020881938894,9.23509236947576,15.579078525934579,6.609207560276425,4.8780282602086755,8.295375856906759,4.498820361369597,10.564861433048597,2.4448768872888453,8.077953527169793,1.0991348750476497,2.15959141727238,1.88,925.1362571722866,16.88,6.716520123233409,6.390499349952708,126.28815423216045,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,33.61285484492389,13.475691057361207,11.43405603480973,5.106527394840706,63.719775591797394,0.0,0.0,0.0,51.91571997258191,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,30.016274487011646,0.0,0.0,33.61285484492389,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,20.082573021874126,4.827174070296812,12.841643245852019,0.0,0.0,0.0,84.49098719086925,5.106527394840706,0.03087714947089948,14.453826609347445,0.5031533446712013,9.097645502645502,0.0,0.0,0.0,2.0382175925925923,6.542946467939027,0.0,1.0,15,1,1,0,0,0,0,0,0,0,3,0,1,1,5,0,6,0,0,0,0,0,7.558323978678662,0,4.613000000000003,82.08780000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.097645502645502,9.097645502645502,0.06347222222222215,-0.06347222222222215,0.5584877407795681,20.8,473.869,455.725,469.809113596,92,0,0.056947982918523835,-0.3951600462543051,0.3951600462543051,0.056947982918523835,1.0666666666666667,1.5333333333333334,1.8666666666666667,79.92204359273843,9.968586802487215,2.3171375862907015,-2.3044858571469558,2.369045048364585,-2.335967905080876,9.12587047067883,0.27794398940056897,2.1073718842193316,4.151221114337508,188.35163473763515,12.276020881938894,9.235092369475762,15.579078525934579,6.609207560276426,4.8780282602086755,8.295375856906759,4.498820361369598,10.564861433048597,2.4448768872888453,8.077953527169795,1.0991348750476495,2.15959141727238,1.88,925.1362571722866,16.88,6.716520123233409,6.390499349952708,126.28815423216045,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,33.61285484492389,13.475691057361207,11.43405603480973,5.106527394840706,63.719775591797394,0.0,0.0,0.0,51.915719972581904,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,30.016274487011643,0.0,0.0,33.61285484492389,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,20.082573021874126,4.827174070296812,12.841643245852019,0.0,0.0,0.0,84.49098719086925,5.106527394840706,0.03087714947089948,14.453826609347441,0.5031533446712014,9.097645502645502,0.0,0.0,0.0,2.0382175925925927,6.542946467939028,0.0,1.0,15,1,1,0,0,0,0,0,0,0,3,0,1,1,5,0,6,0,0,0,0,0,7.558323978678662,0,4.613000000000004,82.08780000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
